merger,error_of_value,error_thermal,error_renewable,error_nsp,error_1_to_2,error_1_to_3,error_2_to_1,error_2_to_3,error_3_to_1,error_3_to_2,rel_error_of_value,rel_error_thermal,rel_error_renewable,rel_error_nsp,rel_error_1_to_2,rel_error_1_to_3,rel_error_2_to_1,rel_error_2_to_3,rel_error_3_to_1,rel_error_3_to_2
"['1', '2+3+5', '4+8', '6+7']",416567745.27721125,36313.08056300692,-119525.47733300063,83212.3967700001,0.0,0.0,47764.734298990574,0.0,-130977.13106900034,11451.653735999484,0.45341058757184793,0.015444098355573033,-0.0973560832964262,0.4847897048743677,0.0,0.0,0.017378846533062098,0.0,-0.15770252565390264,0.02883228273079108
"['1', '2+3+5+6', '4', '7', '8']",787141964.6109879,-56944.091271993704,-100820.47733300063,157764.56860500015,0.0,0.0,-16767.437536010053,0.0,-140997.13106900023,40176.65373599954,0.856759806113225,-0.024218549699947856,-0.08212045672799029,0.9191255344446903,0.0,0.0,-0.006100708566009638,0.0,-0.16976706924372698,0.10115435433154307
"['1', '2+3+5+6', '4', '7+8']",856371013.30269,-63645.90032999311,-108000.47733300063,171646.37766300014,0.0,0.0,14280.753405990545,0.0,-185927.13106900046,77926.65373599954,0.9321117362619606,-0.027068855888441767,-0.08796872183151194,1.0,0.0,0.0,0.0051959468729727565,0.0,-0.22386486799530525,0.1961990263220873
"['1', '2+3+5+6', '4+7', '8']",856216458.30269,-70825.90032999357,-100820.47733300063,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,40176.65373599954,0.931943511827504,-0.030122538596539572,-0.08212045672799029,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.10115435433154307
"['1', '2+3+5+6', '4+7+8']",856619213.30269,-52120.90032999311,-119525.47733300063,171646.37766300014,0.0,0.0,87555.75340599008,0.0,-259202.13106900034,139676.65373599954,0.9323818880178545,-0.02216722730754661,-0.0973560832964262,1.0,0.0,0.0,0.03185651556239244,0.0,-0.3120913581693956,0.35166945004171934
"['1', '2+3+5+6', '4+8', '7']",787390164.6109879,-45419.09127199324,-112345.47733300063,157764.56860500015,0.0,0.0,56507.56246398995,0.0,-214272.13106900034,101926.65373599954,0.8570299578691187,-0.0193169211190527,-0.09150781819290477,0.9191255344446903,0.0,0.0,0.020559860123410267,0.0,-0.25799355941781754,0.256624778051175
"['1', '2+3+5+6+7', '4', '8']",856366520.30269,-63645.90032999404,-108000.47733300063,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,32996.653735999425,0.9321068458838816,-0.02706885588844221,-0.08796872183151194,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.08307698360592397
"['1', '2+3+5+6+7', '4+8']",856614720.3026901,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,42625.75340599008,0.0,-214272.13106900034,94746.65373599943,0.9323769976397753,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.015509066211104372,0.0,-0.25799355941781754,0.23854740732555602
"['1', '2+3+5+6+7+8', '4']",856380247.80269,-63645.90032999404,-108000.47733300063,171646.37766300014,0.0,0.0,106625.75340598961,0.0,-278272.13106900034,170271.65373599948,0.932121787496408,-0.02706885588844221,-0.08796872183151194,1.0,0.0,0.0,0.03879499451029034,0.0,-0.33505252047058853,0.42869969479802916
"['1', '2+3+5+6+8', '4', '7']",787151199.1109879,-56944.091271993704,-100820.47733300063,157764.56860500015,0.0,0.0,75577.56246398995,0.0,-233342.13106900034,132521.65373599948,0.8567698573476722,-0.024218549699947856,-0.08212045672799029,0.9191255344446903,0.0,0.0,0.027498339071308386,0.0,-0.2809547217190105,0.3336550228074848
"['1', '2+3+5+6+8', '4+7']",856225692.8026901,-70825.90032999357,-100820.47733300063,171646.37766300014,0.0,0.0,61695.75340599008,0.0,-233342.13106900034,132521.65373599948,0.9319535630619512,-0.030122538596539572,-0.08212045672799029,1.0,0.0,0.0,0.02244754515900249,0.0,-0.2809547217190105,0.3336550228074848
"['1', '2+3+5+7', '4', '6', '8']",261822358.96891332,55836.27150500659,-108000.47733300063,52164.20582800005,0.0,0.0,-39392.07475900976,0.0,-12772.131069000228,-95228.34626400057,0.284978928314632,0.023747389523605666,-0.08796872183151194,0.30390507820920065,0.0,0.0,-0.014332516068663814,0.0,-0.015378236728234018,-0.23976018370500407
"['1', '2+3+5+7', '4', '6+8']",856353697.80269,-63645.90032999404,-108000.47733300086,171646.37766300014,0.0,0.0,-158874.2465940104,0.0,-12772.131069000345,-95228.34626400057,0.9320928893130116,-0.02706885588844221,-0.08796872183151194,1.0,0.0,0.0,-0.057805223668364825,0.0,-0.015378236728234018,-0.23976018370500407
"['1', '2+3+5+7', '4+6', '8']",772476069.9687829,-35214.24468299374,-119525.47733300063,154739.72201600016,0.0,0.0,-68692.59094701009,0.0,-86047.13106900023,-33478.346264000575,0.8407968037387519,-0.014976759062281353,-0.0973560832964262,0.9015029860974202,0.0,0.0,-0.024993292929334388,0.0,-0.10360472690232436,-0.08428975998537203
"['1', '2+3+5+7', '4+6+8']",856601897.80269,-52120.90032999404,-119525.47733300063,171646.37766300014,0.0,0.0,-85599.24659401039,0.0,-86047.13106900011,-33478.346264000575,0.9323630410689053,-0.022167227307547055,-0.0973560832964262,1.0,0.0,0.0,-0.03114465497894514,0.0,-0.10360472690232436,-0.08428975998537203
"['1', '2+3+5+7', '4+8', '6']",262070558.96891332,67361.27150500659,-119525.47733300063,52164.20582800005,0.0,0.0,33882.92524099024,0.0,-86047.13106900034,-33478.346264000575,0.28524908007052574,0.028649018104500712,-0.0973560832964262,0.30390507820920065,0.0,0.0,0.01232805262075598,0.0,-0.10360472690232458,-0.08428975998537203
"['1', '2+3+5+7+8', '4', '6']",261848908.96891332,55836.27150500659,-108000.47733300063,52164.20582800005,0.0,0.0,226107.92524099024,0.0,-278272.1310690001,170271.65373599948,0.28500782649802847,0.023747389523605666,-0.08796872183151194,0.30390507820920065,0.0,0.0,0.08226770210999146,0.0,-0.3350525204705883,0.42869969479802916
"['1', '2+3+5+7+8', '4+6']",772502619.9687829,-35214.24468299374,-119525.47733300063,154739.72201600016,0.0,0.0,196807.4090529899,0.0,-351547.1310690001,232021.65373599948,0.8408257019221483,-0.014976759062281353,-0.0973560832964262,0.9015029860974202,0.0,0.0,0.07160692524932089,0.0,-0.42327901064467865,0.5841701185176611
"['1', '2+3+5+8', '4', '6', '7']",192619860.27721107,62538.08056300646,-100820.47733300063,38282.39677000005,0.0,0.0,195059.73429898964,0.0,-233342.13106900034,132521.65373599948,0.2096558963492926,0.02659769571209969,-0.08212045672799029,0.2230306126538909,0.0,0.0,0.07097104667100917,0.0,-0.2809547217190105,0.3336550228074848
"['1', '2+3+5+8', '4', '6+7']",416341602.27721125,24788.080563006457,-108000.47733300063,83212.3967700001,0.0,0.0,195059.73429898964,0.0,-278272.13106900034,170271.65373599948,0.4531644436212715,0.010542469774677765,-0.08796872183151194,0.4847897048743677,0.0,0.0,0.07097104667100917,0.0,-0.33505252047058853,0.42869969479802916
"['1', '2+3+5+8', '4+6', '7']",703273571.2770808,-28512.435624993406,-112345.47733300063,140857.91295800015,0.0,0.0,165759.21811098978,0.0,-306617.13106900034,194271.65373599948,0.7654737717734126,-0.012126452873787219,-0.09150781819290477,0.8206285205421104,0.0,0.0,0.06031026981033871,0.0,-0.3691812118931008,0.48912544652711687
"['1', '2+3+5+8', '4+6+7']",856628447.80269,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,179900.75340599008,0.0,-351547.13106900034,232021.65373599948,0.9323919392523017,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.06545556319971035,0.0,-0.4232790106446789,0.5841701185176611
"['1', '2+3+5+8', '4+7', '6']",261694353.96891332,48656.27150500659,-100820.47733300063,52164.20582800005,0.0,0.0,181177.92524098977,0.0,-233342.13106900034,132521.65373599948,0.28483960206357173,0.020693706815507973,-0.08212045672799029,0.30390507820920065,0.0,0.0,0.06592025275870328,0.0,-0.2809547217190105,0.3336550228074848
"['1', '2+3+6', '4', '5', '7', '8']",596652586.5231451,-18661.694501993246,-100820.47733300063,119482.17183500016,0.0,0.0,21514.959233990405,0.0,-140997.13106900023,40176.65373599948,0.6494228199345937,-0.007936893287540325,-0.08212045672799029,0.6960949217907998,0.0,0.0,0.007828059345040828,0.0,-0.16976706924372698,0.10115435433154296
"['1', '2+3+6', '4', '5', '7+8']",665881635.2148472,-25363.503559993114,-108000.47733300063,133363.98089300015,0.0,0.0,52563.15017599054,0.0,-185927.13106900046,77926.65373599948,0.7247747500833295,-0.010787199476034237,-0.08796872183151194,0.7769693873461095,0.0,0.0,0.019124714784023,0.0,-0.22386486799530525,0.1961990263220872
"['1', '2+3+6', '4', '5+7', '8']",596802648.5231452,-11481.694501993246,-108000.47733300063,119482.17183500019,0.0,0.0,21514.959233990405,0.0,-140997.13106900023,32996.65373599948,0.6495861539909714,-0.004883210579442521,-0.08796872183151194,0.6960949217907999,0.0,0.0,0.007828059345040828,0.0,-0.16976706924372698,0.08307698360592419
"['1', '2+3+6', '4', '5+7+8']",856377313.8026901,-63645.90032999311,-108000.47733300063,171646.37766300014,0.0,0.0,77285.75340599054,0.0,-248932.13106900034,140931.65373599948,0.9321185940022427,-0.027068855888441767,-0.08796872183151194,1.0,0.0,0.0,0.028119851755632586,0.0,-0.2997258030129588,0.35482921330921935
"['1', '2+3+6', '4', '5+8', '7']",787148265.1109879,-56944.091271993704,-100820.47733300063,157764.56860500015,0.0,0.0,46237.56246398995,0.0,-204002.13106900034,103181.65373599948,0.8567666638535071,-0.024218549699947856,-0.08212045672799029,0.9191255344446903,0.0,0.0,0.01682319631665019,0.0,-0.24562800426138076,0.2597845413186751
"['1', '2+3+6', '4+5', '7', '8']",742689897.5230141,-36437.210689993575,-112345.47733300063,148782.68802300014,0.0,0.0,-7785.556954009924,0.0,-140997.13106900023,28651.653735999542,0.8083762284463345,-0.015496891394895185,-0.09150781819290477,0.8667977154467591,0.0,0.0,-0.0028327175156297457,0.0,-0.16976706924372698,0.0721374048033041
"['1', '2+3+6', '4+5', '7+8']",811918946.2147162,-43139.01974799298,-119525.47733300063,162664.49708100013,0.0,0.0,23262.633987990674,0.0,-185927.13106900046,66401.65373599954,0.8837281585950701,-0.018347197583388875,-0.0973560832964262,0.9476721810020688,0.0,0.0,0.008463937923352538,0.0,-0.22386486799530525,0.16718207679384833
"['1', '2+3+6', '4+5+7', '8']",742839959.5230141,-29257.210689993575,-119525.47733300063,148782.68802300014,0.0,0.0,-7785.556954009924,0.0,-140997.13106900023,21471.653735999484,0.8085395625027121,-0.01244320868679738,-0.0973560832964262,0.8667977154467591,0.0,0.0,-0.0028327175156297457,0.0,-0.16976706924372698,0.054060034077685115
"['1', '2+3+6', '4+5+7+8']",856625513.80269,-52120.90032999404,-119525.47733300063,171646.37766300014,0.0,0.0,150560.7534059896,0.0,-322207.13106900034,202681.65373599948,0.9323887457581365,-0.022167227307547055,-0.0973560832964262,1.0,0.0,0.0,0.05478042044505205,0.0,-0.3879522931870494,0.5102996370288513
"['1', '2+3+6', '4+5+8', '7']",787396465.1109879,-45419.091271993704,-112345.47733300063,157764.56860500015,0.0,0.0,119512.56246398995,0.0,-277277.13106900034,164931.65373599948,0.8570368156094008,-0.01931692111905292,-0.09150781819290477,0.9191255344446903,0.0,0.0,0.043483765006070096,0.0,-0.3338544944354711,0.41525496503830706
"['1', '2+3+6', '4+7', '5', '8']",665727080.2148472,-32543.50355999358,-100820.47733300063,133363.98089300015,0.0,0.0,7633.150175990071,0.0,-140997.13106900023,40176.65373599948,0.7246065256488727,-0.013840882184132264,-0.08212045672799029,0.7769693873461095,0.0,0.0,0.002777265432734821,0.0,-0.16976706924372698,0.10115435433154296
"['1', '2+3+6', '4+7', '5+8']",856222758.80269,-70825.90032999357,-100820.47733300063,171646.37766300014,0.0,0.0,32355.75340599008,0.0,-204002.13106900034,103181.65373599948,0.9319503695677861,-0.030122538596539572,-0.08212045672799029,1.0,0.0,0.0,0.011772402404344295,0.0,-0.24562800426138076,0.2597845413186751
"['1', '2+3+6', '4+7+8', '5']",666129835.2148472,-13838.50355999358,-119525.47733300063,133363.98089300015,0.0,0.0,125838.15017599007,0.0,-259202.13106900034,139676.65373599948,0.7250449018392231,-0.005885570895139525,-0.0973560832964262,0.7769693873461095,0.0,0.0,0.045785283473442684,0.0,-0.3120913581693956,0.3516694500417191
"['1', '2+3+6', '4+8', '5', '7']",596900786.5231451,-7136.694501993246,-112345.47733300063,119482.17183500016,0.0,0.0,94789.9592339904,0.0,-214272.13106900034,101926.65373599948,0.6496929716904876,-0.003035264706645169,-0.09150781819290477,0.6960949217907998,0.0,0.0,0.03448862803446073,0.0,-0.25799355941781754,0.2566247780511749
"['1', '2+3+6', '4+8', '5+7']",597050848.5231452,43.30549800675362,-119525.47733300063,119482.17183500019,0.0,0.0,94789.9592339904,0.0,-214272.13106900034,94746.65373599948,0.6498563057468651,1.8418001452524813e-05,-0.0973560832964262,0.6960949217907999,0.0,0.0,0.03448862803446073,0.0,-0.25799355941781754,0.23854740732555613
"['1', '2+3+6+7', '4', '5', '8']",665877142.2148472,-25363.50355999358,-108000.47733300063,133363.98089300015,0.0,0.0,7633.150175990071,0.0,-140997.13106900023,32996.65373599954,0.7247698597052503,-0.01078719947603446,-0.08796872183151194,0.7769693873461095,0.0,0.0,0.002777265432734821,0.0,-0.16976706924372698,0.0830769836059243
"['1', '2+3+6+7', '4', '5+8']",856372820.80269,-63645.90032999311,-108000.47733300063,171646.37766300014,0.0,0.0,32355.753405990545,0.0,-204002.13106900034,96001.65373599954,0.9321137036241637,-0.027068855888441767,-0.08796872183151194,1.0,0.0,0.0,0.011772402404344517,0.0,-0.24562800426138076,0.24170717059305646
"['1', '2+3+6+7', '4+5', '8']",811914453.2147162,-43139.01974799344,-119525.47733300063,162664.49708100013,0.0,0.0,-21667.366012009792,0.0,-140997.13106900023,21471.653735999542,0.8837232682169911,-0.018347197583389097,-0.0973560832964262,0.9476721810020688,0.0,0.0,-0.007883511427935641,0.0,-0.16976706924372698,0.05406003407768534
"['1', '2+3+6+7', '4+5+8']",856621020.8026901,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,105630.75340599008,0.0,-277277.13106900034,157751.65373599954,0.9323838553800574,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.03843297109376409,0.0,-0.3338544944354711,0.3971775943126885
"['1', '2+3+6+7', '4+8', '5']",666125342.2148472,-13838.503559993114,-119525.47733300063,133363.98089300015,0.0,0.0,80908.15017599054,0.0,-214272.13106900034,94746.65373599954,0.7250400114611442,-0.005885570895139303,-0.0973560832964262,0.7769693873461095,0.0,0.0,0.029437834122154727,0.0,-0.25799355941781754,0.23854740732555635
"['1', '2+3+6+7+8', '4', '5']",665884569.2148472,-25363.503559994046,-108000.4773330004,133363.98089300015,0.0,0.0,81903.1501759896,0.0,-215267.1310690001,107266.65373599948,0.7247779435774946,-0.010787199476034681,-0.08796872183151172,0.7769693873461095,0.0,0.0,0.029799857538680863,0.0,-0.2591915854529345,0.2700695078108969
"['1', '2+3+6+7+8', '4+5']",811921880.2147162,-43139.01974799391,-119525.4773330004,162664.49708100013,0.0,0.0,52602.63398798974,0.0,-215267.1310690001,95741.65373599954,0.8837313520892354,-0.01834719758338932,-0.0973560832964262,0.9476721810020688,0.0,0.0,0.0191390806780104,0.0,-0.2591915854529345,0.24105255828265804
"['1', '2+3+6+8', '4', '5', '7']",596655520.523145,-18661.694501994178,-100820.47733300063,119482.17183500016,0.0,0.0,50854.95923398947,0.0,-170337.13106900034,69516.65373599948,0.6494260134287588,-0.00793689328754077,-0.08212045672799029,0.6960949217907998,0.0,0.0,0.01850320209969869,0.0,-0.2050937867013567,0.17502483582035266
"['1', '2+3+6+8', '4', '5+7']",596805582.5231452,-11481.694501994178,-108000.47733300063,119482.17183500019,0.0,0.0,50854.95923398947,0.0,-170337.13106900034,62336.65373599948,0.6495893474851366,-0.004883210579442965,-0.08796872183151194,0.6960949217907999,0.0,0.0,0.01850320209969869,0.0,-0.2050937867013567,0.1569474650947339
"['1', '2+3+6+8', '4+5', '7']",742692831.5230141,-36437.21068999404,-112345.47733300063,148782.68802300014,0.0,0.0,21554.44304598961,0.0,-170337.13106900034,57991.65373599954,0.8083794219404996,-0.015496891394895407,-0.09150781819290477,0.8667977154467591,0.0,0.0,0.007842425239028228,0.0,-0.2050937867013567,0.1460078862921138
"['1', '2+3+6+8', '4+5+7']",742842893.5230141,-29257.21068999404,-119525.47733300063,148782.68802300014,0.0,0.0,21554.44304598961,0.0,-170337.13106900034,50811.65373599948,0.8085427559968772,-0.012443208686797602,-0.0973560832964262,0.8667977154467591,0.0,0.0,0.007842425239028228,0.0,-0.2050937867013567,0.12793051556649493
"['1', '2+3+6+8', '4+7', '5']",665730014.2148472,-32543.503559994046,-100820.47733300063,133363.98089300015,0.0,0.0,36973.150175989605,0.0,-170337.13106900034,69516.65373599948,0.7246097191430378,-0.013840882184132486,-0.08212045672799029,0.7769693873461095,0.0,0.0,0.013452408187392795,0.0,-0.2050937867013567,0.17502483582035266
"['1', '2+3+7', '4', '5', '6', '8']",70154875.71412289,37750.00000000652,-51631.80905800057,13881.809058000072,0.0,0.0,-1109.6779890102334,0.0,-12772.131069000228,-38859.677989000455,0.07635964084881963,0.0160552259374247,-0.04205522383643334,0.0808744655553102,0.0,0.0,-0.00040374815761379246,0.0,-0.015378236728234018,-0.09783855226815152
"['1', '2+3+7', '4', '5', '6+8']",664686214.5478997,-81732.17183499364,-51631.80905800057,133363.98089300015,0.0,0.0,-120591.84982400993,0.0,-12772.131069000345,-38859.677989000455,0.7234736018471992,-0.034761019474622845,-0.04205522383643334,0.7769693873461095,0.0,0.0,-0.04387645575731458,0.0,-0.015378236728234018,-0.09783855226815152
"['1', '2+3+7', '4', '5+6', '8']",383667755.7141239,-25254.99999999348,-51631.80905800057,76886.80905800029,0.0,0.0,-1109.6779890102334,0.0,-75777.13106900023,24145.322010999545,0.4176007972843637,-0.010741052478132174,-0.04205522383643334,0.44793726558538327,0.0,0.0,-0.00040374815761379246,0.0,-0.09123917174588758,0.060791634718980636
"['1', '2+3+7', '4', '5+6+8']",855181893.1357425,-120014.56860499363,-51631.80905800057,171646.37766300014,0.0,0.0,-95869.24659401039,0.0,-75777.13106900034,24145.322010999545,0.9308174457661125,-0.051042675887030375,-0.04205522383643334,1.0,0.0,0.0,-0.03488131878570511,0.0,-0.0912391717458878,0.060791634718980636
"['1', '2+3+7', '4', '5+8', '6']",260650554.30196583,-532.3967699934728,-51631.80905800057,52164.20582800005,0.0,0.0,23612.92524099024,0.0,-75777.13106900034,24145.322010999545,0.283703484767733,-0.00022643047498283053,-0.04205522383643334,0.30390507820920065,0.0,0.0,0.008591388813996015,0.0,-0.0912391717458878,0.060791634718980636
"['1', '2+3+7', '4+5', '6', '8']",216192186.713992,19974.48381200619,-63156.80905800057,43182.32524600004,0.0,0.0,-30410.194177010097,0.0,-12772.131069000228,-50384.677989000396,0.2353130493605604,0.00849522783006984,-0.05144258530134782,0.2515772592112695,0.0,0.0,-0.011064525018284144,0.0,-0.015378236728234018,-0.12685550179639038
"['1', '2+3+7', '4+5', '6+8']",810723525.5477687,-99507.6880229935,-63156.80905800057,162664.49708100013,0.0,0.0,-149892.36601201026,0.0,-12772.131069000345,-50384.677989000396,0.8824270103589399,-0.04232101758197748,-0.05144258530134782,0.9476721810020688,0.0,0.0,-0.054537232617985154,0.0,-0.015378236728234018,-0.12685550179639038
"['1', '2+3+7', '4+5+6', '8']",854239786.7139925,-108250.51618799381,-63156.80905800057,171407.32524600017,0.0,0.0,-30410.194177010097,0.0,-140997.13106900023,77840.32201099955,0.9297920158544504,-0.04603937735737196,-0.05144258530134782,0.9986072970472508,0.0,0.0,-0.011064525018284144,0.0,-0.16976706924372698,0.19598166551453755
